127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/css/plugins/extensions/toastr.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/extensions/toastr.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/fonts.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/line-awesome/css/line-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/feather/style.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/simple-line-icons/css/simple-line-icons.min.css HTTP/1.1" 404 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/font-awesome/css/font-awesome.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/meteocons/style.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/fonts/material-design-icons/material-icon.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/vendors.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/pickers/daterange/daterangepicker.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/pickers/pickadate/pickadate.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/css/plugins/pickers/daterange/daterange.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/datatable.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/css/plugins/forms/selectivity/selectivity.min.css HTTP/1.1" 200 2762
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/tables/datatable/datatables.min.css HTTP/1.1" 200 46069
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/extensions/timedropper.min.css HTTP/1.1" 200 6322
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/js/vendors.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/extensions/datedropper.min.css HTTP/1.1" 200 7946
127.0.0.1 - - [01/Feb/2021:16:20:05 -0600] "GET /sygealoc/assets/js/core/app-menu.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:06 -0600] "GET /sygealoc/assets/js/core/app.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:14 -0600] "GET /sygealoc/assets/js/scripts/footer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:14 -0600] "GET /sygealoc/assets/js/scripts/customizer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:14 -0600] "GET /sygealoc/assets/mask.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:19 -0600] "GET /sygealoc/assets/datatable.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/vendors/js/extensions/toastr.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /app-assets/data/locales/en.json HTTP/1.1" 404 1027
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/vendors/js/extensions/datedropper.min.js HTTP/1.1" 200 16671
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/vendors/js/extensions/timedropper.min.js HTTP/1.1" 200 7061
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/js/scripts/extensions/date-time-dropper.min.js HTTP/1.1" 200 2128
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/vendors/js/forms/select/selectivity-full.min.js HTTP/1.1" 200 47376
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/js/scripts/forms/select/form-selectivity.min.js HTTP/1.1" 200 2969
127.0.0.1 - - [01/Feb/2021:16:20:20 -0600] "GET /sygealoc/assets/js/scripts/extensions/toastr.min.js HTTP/1.1" 200 3975
127.0.0.1 - - [01/Feb/2021:16:20:21 -0600] "GET /sygealoc/assets/vendors/js/tables/datatable/datatables.min.js HTTP/1.1" 200 343566
127.0.0.1 - - [01/Feb/2021:16:20:21 -0600] "GET /sygealoc/assets/js/scripts/tables/datatables/datatable-basic.min.js HTTP/1.1" 200 784
127.0.0.1 - - [01/Feb/2021:16:20:24 -0600] "GET /sygealoc/assets/sygealoc.PNG HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:25 -0600] "GET /sygealoc/assets/uploads/utilisateur/admin920313mon.jpg HTTP/1.1" 304 -
